Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2026-100684,2026-04-02,2026-04-03,Standard Class,Customer_29,Home Office,India,Chandigarh,North,Furniture,Tables,Tables Product,34383.53,5,0.2,0.0
CA-2026-100685,2026-01-05,2026-01-09,Second Class,Customer_177,Corporate,India,Bangalore,South,Technology,Accessories,Accessories Product,25937.13,3,0.0,2593.71
CA-2026-100686,2025-11-12,2025-11-16,Second Class,Customer_148,Consumer,India,Chandigarh,North,Office Supplies,Paper,Paper Product,50976.95,4,0.15,1274.42
CA-2026-100687,2026-03-11,2026-03-15,Second Class,Customer_269,Corporate,India,Bangalore,South,Technology,Laptops,Laptops Product,6116.85,2,0.1,305.84
CA-2026-100688,2025-03-09,2025-03-14,First Class,Customer_285,Corporate,India,Jaipur,North,Office Supplies,Binders,Binders Product,28721.3,3,0.15,718.03
CA-2026-100689,2026-12-29,2027-01-03,Second Class,Customer_22,Corporate,India,Bangalore,South,Office Supplies,Paper,Paper Product,58276.63,3,0.2,0.0
CA-2026-100690,2026-08-23,2026-08-26,First Class,Customer_135,Corporate,India,Ahmedabad,West,Technology,Laptops,Laptops Product,32495.28,1,0.0,3249.53
CA-2026-100691,2026-10-18,2026-10-22,Second Class,Customer_126,Consumer,India,Mumbai,West,Technology,Laptops,Laptops Product,62498.79,4,0.05,4687.41
CA-2026-100692,2025-05-03,2025-05-06,Second Class,Customer_244,Home Office,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,40716.5,5,0.15,1017.91
CA-2026-100693,2025-05-03,2025-05-06,Standard Class,Customer_30,Consumer,India,Chandigarh,North,Technology,Laptops,Laptops Product,1326.4,3,0.05,99.48
CA-2026-100694,2025-11-24,2025-11-28,Standard Class,Customer_183,Consumer,India,Bangalore,South,Furniture,Tables,Tables Product,3796.89,3,0.15,94.92
CA-2026-100695,2025-10-24,2025-10-27,Standard Class,Customer_86,Home Office,India,Chandigarh,North,Technology,Phones,Phones Product,36019.27,2,0.0,3601.93
CA-2026-100696,2025-11-27,2025-11-30,First Class,Customer_7,Consumer,India,Pune,West,Furniture,Bookcases,Bookcases Product,6798.76,5,0.1,339.94
CA-2026-100697,2026-06-15,2026-06-18,First Class,Customer_80,Home Office,India,Hyderabad,South,Furniture,Furnishings,Furnishings Product,23887.89,2,0.0,2388.79
CA-2026-100698,2025-08-15,2025-08-17,Standard Class,Customer_283,Home Office,India,Chandigarh,North,Technology,Laptops,Laptops Product,58215.99,5,0.2,0.0
CA-2026-100699,2025-04-27,2025-05-01,Second Class,Customer_160,Home Office,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,57337.25,1,0.15,1433.43
CA-2026-100700,2026-01-07,2026-01-09,Standard Class,Customer_156,Consumer,India,Ahmedabad,West,Technology,Laptops,Laptops Product,53474.91,3,0.05,4010.62
CA-2026-100701,2025-05-02,2025-05-04,First Class,Customer_67,Consumer,India,Bangalore,South,Technology,Phones,Phones Product,48194.5,3,0.05,3614.59
CA-2026-100702,2026-03-12,2026-03-13,First Class,Customer_17,Home Office,India,Mumbai,West,Office Supplies,Art,Art Product,53037.65,1,0.05,3977.82
CA-2026-100703,2026-06-10,2026-06-15,Second Class,Customer_6,Consumer,India,Delhi,North,Furniture,Chairs,Chairs Product,63606.2,1,0.0,6360.62
CA-2026-100704,2025-05-07,2025-05-12,First Class,Customer_75,Home Office,India,Kolkata,East,Technology,Phones,Phones Product,13016.25,3,0.0,1301.62
CA-2026-100705,2025-10-12,2025-10-17,Standard Class,Customer_292,Consumer,India,Hyderabad,South,Furniture,Tables,Tables Product,59874.15,5,0.05,4490.56
CA-2026-100706,2025-04-12,2025-04-17,Standard Class,Customer_3,Home Office,India,Delhi,North,Technology,Phones,Phones Product,50135.23,3,0.05,3760.14
CA-2026-100707,2025-04-12,2025-04-14,Second Class,Customer_55,Consumer,India,Chandigarh,North,Technology,Accessories,Accessories Product,25715.77,5,0.05,1928.68
CA-2026-100708,2025-12-30,2026-01-03,Second Class,Customer_57,Home Office,India,Jaipur,North,Office Supplies,Paper,Paper Product,28589.7,3,0.0,2858.97
CA-2026-100709,2025-05-20,2025-05-24,Second Class,Customer_253,Consumer,India,Hyderabad,South,Technology,Accessories,Accessories Product,39043.54,1,0.0,3904.35
CA-2026-100710,2026-01-30,2026-02-02,Standard Class,Customer_209,Corporate,India,Ahmedabad,West,Technology,Laptops,Laptops Product,21909.28,4,0.05,1643.2
CA-2026-100711,2026-03-15,2026-03-17,Second Class,Customer_225,Home Office,India,Mumbai,West,Furniture,Bookcases,Bookcases Product,12632.88,4,0.0,1263.29
CA-2026-100712,2026-11-06,2026-11-07,Standard Class,Customer_87,Consumer,India,Mumbai,West,Office Supplies,Art,Art Product,28103.64,5,0.0,2810.36
CA-2026-100713,2026-01-08,2026-01-10,Second Class,Customer_298,Home Office,India,Hyderabad,South,Office Supplies,Art,Art Product,8681.08,4,0.15,217.03
CA-2026-100714,2025-10-07,2025-10-11,First Class,Customer_233,Consumer,India,Hyderabad,South,Furniture,Furnishings,Furnishings Product,69127.87,5,0.1,3456.39
CA-2026-100715,2025-05-06,2025-05-09,First Class,Customer_28,Consumer,India,Ahmedabad,West,Furniture,Tables,Tables Product,44023.13,2,0.0,4402.31
CA-2026-100716,2026-05-26,2026-05-27,First Class,Customer_40,Home Office,India,Bangalore,South,Furniture,Bookcases,Bookcases Product,10776.29,5,0.2,0.0
CA-2026-100717,2026-06-17,2026-06-21,Second Class,Customer_278,Corporate,India,Ahmedabad,West,Office Supplies,Storage,Storage Product,46380.32,4,0.2,0.0
CA-2026-100718,2026-07-08,2026-07-13,Second Class,Customer_162,Corporate,India,Delhi,North,Office Supplies,Art,Art Product,61620.78,1,0.15,1540.52
CA-2026-100719,2026-03-30,2026-04-03,Second Class,Customer_221,Consumer,India,Delhi,North,Office Supplies,Paper,Paper Product,39010.99,3,0.05,2925.82
CA-2026-100720,2025-11-16,2025-11-20,Second Class,Customer_244,Home Office,India,Ahmedabad,West,Office Supplies,Art,Art Product,46239.49,5,0.2,0.0
CA-2026-100721,2025-06-10,2025-06-15,Standard Class,Customer_181,Corporate,India,Delhi,North,Furniture,Bookcases,Bookcases Product,34678.91,4,0.2,0.0
CA-2026-100722,2025-11-25,2025-11-26,Standard Class,Customer_299,Consumer,India,Delhi,North,Technology,Phones,Phones Product,9061.04,3,0.1,453.05
CA-2026-100723,2026-10-03,2026-10-06,Second Class,Customer_29,Home Office,India,Jaipur,North,Office Supplies,Art,Art Product,24225.5,3,0.15,605.64
CA-2026-100724,2025-09-08,2025-09-10,First Class,Customer_173,Consumer,India,Kolkata,East,Technology,Accessories,Accessories Product,41517.96,1,0.1,2075.9
CA-2026-100725,2025-01-21,2025-01-26,Standard Class,Customer_216,Corporate,India,Hyderabad,South,Office Supplies,Art,Art Product,46077.97,4,0.2,0.0
CA-2026-100726,2025-01-21,2025-01-25,Standard Class,Customer_51,Corporate,India,Lucknow,North,Office Supplies,Storage,Storage Product,26503.86,4,0.1,1325.19
CA-2026-100727,2025-04-13,2025-04-15,Second Class,Customer_104,Corporate,India,Hyderabad,South,Furniture,Bookcases,Bookcases Product,11747.24,3,0.1,587.36
CA-2026-100728,2026-10-13,2026-10-14,Second Class,Customer_116,Home Office,India,Chandigarh,North,Office Supplies,Storage,Storage Product,18634.34,3,0.2,0.0
CA-2026-100729,2025-04-05,2025-04-10,Second Class,Customer_219,Consumer,India,Mumbai,West,Technology,Accessories,Accessories Product,19208.21,5,0.2,0.0
CA-2026-100730,2025-12-22,2025-12-23,First Class,Customer_213,Corporate,India,Pune,West,Technology,Accessories,Accessories Product,30360.44,5,0.1,1518.02
CA-2026-100731,2025-09-15,2025-09-20,Standard Class,Customer_256,Consumer,India,Chandigarh,North,Furniture,Tables,Tables Product,61674.67,5,0.05,4625.6
CA-2026-100732,2026-11-08,2026-11-12,Standard Class,Customer_31,Home Office,India,Pune,West,Technology,Laptops,Laptops Product,56644.45,4,0.2,0.0
CA-2026-100733,2025-07-25,2025-07-28,Second Class,Customer_164,Consumer,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,10618.04,3,0.15,265.45
CA-2026-100734,2026-10-12,2026-10-14,First Class,Customer_208,Consumer,India,Jaipur,North,Furniture,Bookcases,Bookcases Product,45258.38,3,0.2,0.0
CA-2026-100735,2025-04-27,2025-04-29,Second Class,Customer_287,Corporate,India,Kolkata,East,Office Supplies,Paper,Paper Product,55813.43,3,0.15,1395.34
CA-2026-100736,2026-03-09,2026-03-10,Standard Class,Customer_282,Consumer,India,Kolkata,East,Office Supplies,Storage,Storage Product,9636.5,3,0.1,481.83
CA-2026-100737,2026-10-22,2026-10-23,Standard Class,Customer_153,Consumer,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,60184.92,1,0.1,3009.25
CA-2026-100738,2026-02-21,2026-02-24,First Class,Customer_268,Home Office,India,Mumbai,West,Furniture,Tables,Tables Product,16599.28,5,0.2,0.0
CA-2026-100739,2026-08-18,2026-08-23,Second Class,Customer_300,Home Office,India,Pune,West,Furniture,Chairs,Chairs Product,16741.57,1,0.1,837.08
CA-2026-100740,2026-02-04,2026-02-06,Second Class,Customer_210,Corporate,India,Jaipur,North,Office Supplies,Paper,Paper Product,7566.3,2,0.1,378.32
CA-2026-100741,2026-08-27,2026-08-28,Standard Class,Customer_217,Corporate,India,Ahmedabad,West,Technology,Accessories,Accessories Product,49003.28,1,0.1,2450.16
CA-2026-100742,2026-12-01,2026-12-03,First Class,Customer_18,Home Office,India,Pune,West,Office Supplies,Storage,Storage Product,33318.0,3,0.1,1665.9
CA-2026-100743,2026-11-10,2026-11-11,Standard Class,Customer_122,Corporate,India,Kolkata,East,Furniture,Furnishings,Furnishings Product,21717.87,3,0.0,2171.79
CA-2026-100744,2026-02-02,2026-02-03,First Class,Customer_83,Corporate,India,Jaipur,North,Furniture,Bookcases,Bookcases Product,6408.5,2,0.1,320.43
CA-2026-100745,2026-10-09,2026-10-12,Standard Class,Customer_212,Corporate,India,Jaipur,North,Office Supplies,Storage,Storage Product,60664.48,4,0.15,1516.61
CA-2026-100746,2026-03-09,2026-03-10,Standard Class,Customer_281,Home Office,India,Bangalore,South,Technology,Accessories,Accessories Product,35492.78,3,0.15,887.32
CA-2026-100747,2025-12-01,2025-12-05,Second Class,Customer_103,Home Office,India,Delhi,North,Office Supplies,Paper,Paper Product,44147.93,2,0.0,4414.79
CA-2026-100748,2025-11-09,2025-11-12,Standard Class,Customer_211,Corporate,India,Lucknow,North,Office Supplies,Binders,Binders Product,11131.79,5,0.05,834.88
CA-2026-100749,2026-04-08,2026-04-12,First Class,Customer_44,Corporate,India,Bangalore,South,Furniture,Tables,Tables Product,48153.93,3,0.1,2407.7
CA-2026-100750,2026-01-12,2026-01-14,Standard Class,Customer_118,Consumer,India,Jaipur,North,Furniture,Tables,Tables Product,1549.35,1,0.2,0.0
CA-2026-100751,2026-04-19,2026-04-21,Standard Class,Customer_134,Consumer,India,Pune,West,Technology,Phones,Phones Product,3579.83,5,0.15,89.5
CA-2026-100752,2025-04-02,2025-04-05,Second Class,Customer_254,Consumer,India,Bangalore,South,Technology,Phones,Phones Product,1086.63,5,0.15,27.17
CA-2026-100753,2025-08-18,2025-08-20,Second Class,Customer_106,Home Office,India,Kolkata,East,Furniture,Bookcases,Bookcases Product,52276.37,4,0.05,3920.73
CA-2026-100754,2025-08-09,2025-08-12,Second Class,Customer_135,Consumer,India,Kolkata,East,Furniture,Tables,Tables Product,28655.83,2,0.0,2865.58
CA-2026-100755,2026-09-25,2026-09-29,Second Class,Customer_204,Home Office,India,Kolkata,East,Furniture,Furnishings,Furnishings Product,6093.13,4,0.05,456.98
CA-2026-100756,2025-08-06,2025-08-10,First Class,Customer_27,Corporate,India,Jaipur,North,Technology,Laptops,Laptops Product,18010.17,1,0.2,0.0
CA-2026-100757,2025-08-29,2025-09-02,First Class,Customer_130,Home Office,India,Hyderabad,South,Technology,Laptops,Laptops Product,67707.97,5,0.0,6770.8
CA-2026-100758,2026-09-27,2026-10-01,Standard Class,Customer_92,Corporate,India,Pune,West,Furniture,Bookcases,Bookcases Product,9343.45,5,0.0,934.35
CA-2026-100759,2025-06-23,2025-06-28,Second Class,Customer_73,Corporate,India,Ahmedabad,West,Furniture,Furnishings,Furnishings Product,9321.18,3,0.2,0.0
CA-2026-100760,2025-04-30,2025-05-03,Second Class,Customer_145,Corporate,India,Delhi,North,Office Supplies,Art,Art Product,61030.4,3,0.1,3051.52
CA-2026-100761,2026-09-20,2026-09-23,First Class,Customer_285,Home Office,India,Chandigarh,North,Furniture,Furnishings,Furnishings Product,62497.76,3,0.15,1562.44
CA-2026-100762,2026-10-14,2026-10-18,Second Class,Customer_134,Consumer,India,Delhi,North,Office Supplies,Paper,Paper Product,3914.25,2,0.0,391.43
CA-2026-100763,2026-12-24,2026-12-28,Second Class,Customer_235,Corporate,India,Jaipur,North,Office Supplies,Art,Art Product,2951.34,3,0.2,0.0
CA-2026-100764,2025-04-26,2025-04-28,First Class,Customer_261,Corporate,India,Mumbai,West,Furniture,Chairs,Chairs Product,14340.99,3,0.05,1075.57
CA-2026-100765,2026-07-31,2026-08-05,Second Class,Customer_40,Consumer,India,Kolkata,East,Technology,Phones,Phones Product,36868.48,5,0.05,2765.14
CA-2026-100766,2026-05-26,2026-05-27,Second Class,Customer_55,Corporate,India,Hyderabad,South,Office Supplies,Storage,Storage Product,47723.73,1,0.15,1193.09
CA-2026-100767,2025-06-07,2025-06-08,Standard Class,Customer_3,Corporate,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,31838.48,3,0.2,0.0
CA-2026-100768,2025-02-14,2025-02-19,Second Class,Customer_29,Home Office,India,Ahmedabad,West,Furniture,Tables,Tables Product,14874.54,1,0.1,743.73
CA-2026-100769,2025-03-14,2025-03-19,Second Class,Customer_46,Consumer,India,Lucknow,North,Furniture,Chairs,Chairs Product,27980.21,2,0.05,2098.52
CA-2026-100770,2025-08-02,2025-08-04,Second Class,Customer_252,Corporate,India,Jaipur,North,Furniture,Bookcases,Bookcases Product,45337.04,2,0.0,4533.7
CA-2026-100771,2025-11-14,2025-11-19,Second Class,Customer_229,Corporate,India,Bangalore,South,Furniture,Chairs,Chairs Product,58260.5,5,0.05,4369.54
CA-2026-100772,2026-05-03,2026-05-06,Standard Class,Customer_96,Corporate,India,Lucknow,North,Technology,Accessories,Accessories Product,6406.54,4,0.1,320.33
CA-2026-100773,2026-10-08,2026-10-12,Second Class,Customer_270,Home Office,India,Mumbai,West,Office Supplies,Storage,Storage Product,68131.7,2,0.05,5109.88
CA-2026-100774,2026-10-25,2026-10-30,First Class,Customer_66,Home Office,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,30671.15,4,0.1,1533.56
CA-2026-100775,2025-11-04,2025-11-06,First Class,Customer_263,Consumer,India,Chandigarh,North,Furniture,Bookcases,Bookcases Product,39840.64,5,0.0,3984.06
CA-2026-100776,2026-06-07,2026-06-11,Second Class,Customer_131,Home Office,India,Jaipur,North,Office Supplies,Art,Art Product,46293.78,5,0.1,2314.69
CA-2026-100777,2025-03-25,2025-03-30,First Class,Customer_43,Corporate,India,Delhi,North,Office Supplies,Art,Art Product,12650.7,2,0.15,316.27
CA-2026-100778,2026-12-23,2026-12-26,Second Class,Customer_175,Consumer,India,Hyderabad,South,Technology,Laptops,Laptops Product,31904.37,4,0.2,0.0
CA-2026-100779,2025-08-05,2025-08-07,Standard Class,Customer_10,Consumer,India,Mumbai,West,Technology,Laptops,Laptops Product,18226.31,1,0.15,455.66
CA-2026-100780,2026-02-09,2026-02-10,Standard Class,Customer_250,Corporate,India,Delhi,North,Office Supplies,Art,Art Product,32265.39,4,0.2,0.0
CA-2026-100781,2026-09-26,2026-10-01,First Class,Customer_65,Consumer,India,Hyderabad,South,Technology,Laptops,Laptops Product,67423.6,4,0.1,3371.18
CA-2026-100782,2025-01-15,2025-01-17,Standard Class,Customer_75,Home Office,India,Mumbai,West,Office Supplies,Paper,Paper Product,60144.94,2,0.15,1503.62
CA-2026-100783,2025-09-05,2025-09-09,Second Class,Customer_217,Consumer,India,Chandigarh,North,Office Supplies,Binders,Binders Product,21134.16,4,0.05,1585.06
CA-2026-100784,2025-04-30,2025-05-02,First Class,Customer_231,Home Office,India,Bangalore,South,Technology,Laptops,Laptops Product,31224.09,4,0.15,780.6
CA-2026-100785,2025-09-06,2025-09-08,Standard Class,Customer_222,Corporate,India,Pune,West,Technology,Accessories,Accessories Product,3659.46,1,0.0,365.95
CA-2026-100786,2026-05-23,2026-05-28,Second Class,Customer_249,Home Office,India,Lucknow,North,Technology,Laptops,Laptops Product,69931.94,1,0.15,1748.3
CA-2026-100787,2026-08-29,2026-09-03,Second Class,Customer_284,Consumer,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,37028.79,4,0.2,0.0
CA-2026-100788,2025-10-02,2025-10-06,Standard Class,Customer_224,Consumer,India,Ahmedabad,West,Office Supplies,Art,Art Product,43626.5,3,0.15,1090.66
CA-2026-100789,2025-06-15,2025-06-18,Standard Class,Customer_174,Home Office,India,Kolkata,East,Furniture,Bookcases,Bookcases Product,30723.94,5,0.05,2304.3
CA-2026-100790,2026-11-04,2026-11-08,First Class,Customer_107,Corporate,India,Bangalore,South,Furniture,Furnishings,Furnishings Product,67190.26,3,0.15,1679.76
CA-2026-100791,2026-12-09,2026-12-10,First Class,Customer_213,Corporate,India,Ahmedabad,West,Office Supplies,Paper,Paper Product,14043.95,5,0.15,351.1
CA-2026-100792,2025-11-07,2025-11-09,Second Class,Customer_82,Consumer,India,Kolkata,East,Technology,Phones,Phones Product,69948.36,3,0.1,3497.42
CA-2026-100793,2026-05-31,2026-06-01,Standard Class,Customer_115,Corporate,India,Mumbai,West,Furniture,Furnishings,Furnishings Product,8066.45,2,0.0,806.64
CA-2026-100794,2025-09-22,2025-09-25,Standard Class,Customer_54,Home Office,India,Hyderabad,South,Office Supplies,Storage,Storage Product,62752.61,5,0.2,0.0
CA-2026-100795,2025-02-21,2025-02-25,Standard Class,Customer_22,Home Office,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,54737.5,5,0.0,5473.75
CA-2026-100796,2025-04-18,2025-04-20,Standard Class,Customer_256,Home Office,India,Mumbai,West,Office Supplies,Storage,Storage Product,11076.58,3,0.15,276.91
CA-2026-100797,2025-04-12,2025-04-14,Second Class,Customer_4,Consumer,India,Hyderabad,South,Furniture,Tables,Tables Product,8696.54,2,0.15,217.41
CA-2026-100798,2026-05-01,2026-05-04,Second Class,Customer_126,Consumer,India,Pune,West,Technology,Phones,Phones Product,6057.85,3,0.15,151.45
CA-2026-100799,2026-06-27,2026-07-01,Standard Class,Customer_186,Consumer,India,Kolkata,East,Office Supplies,Art,Art Product,28997.32,4,0.15,724.93
CA-2026-100800,2026-03-30,2026-04-01,Second Class,Customer_206,Consumer,India,Delhi,North,Technology,Laptops,Laptops Product,66060.63,1,0.1,3303.03
CA-2026-100801,2026-03-21,2026-03-22,Second Class,Customer_215,Corporate,India,Jaipur,North,Office Supplies,Paper,Paper Product,63185.53,1,0.2,0.0
CA-2026-100802,2026-11-29,2026-12-04,Second Class,Customer_271,Home Office,India,Pune,West,Technology,Laptops,Laptops Product,22027.3,3,0.0,2202.73
CA-2026-100803,2025-05-31,2025-06-04,Standard Class,Customer_227,Home Office,India,Ahmedabad,West,Technology,Phones,Phones Product,62141.83,5,0.2,0.0
CA-2026-100804,2025-12-20,2025-12-24,Standard Class,Customer_65,Home Office,India,Kolkata,East,Furniture,Chairs,Chairs Product,2684.22,3,0.15,67.11
CA-2026-100805,2026-07-08,2026-07-11,First Class,Customer_277,Home Office,India,Kolkata,East,Office Supplies,Storage,Storage Product,36541.38,2,0.0,3654.14
CA-2026-100806,2025-09-22,2025-09-24,Second Class,Customer_133,Home Office,India,Pune,West,Technology,Accessories,Accessories Product,69088.13,1,0.0,6908.81
CA-2026-100807,2026-06-04,2026-06-07,Second Class,Customer_174,Consumer,India,Mumbai,West,Office Supplies,Binders,Binders Product,31466.71,5,0.0,3146.67
CA-2026-100808,2026-08-19,2026-08-24,Standard Class,Customer_72,Home Office,India,Chandigarh,North,Technology,Phones,Phones Product,24588.57,3,0.2,0.0
CA-2026-100809,2026-01-22,2026-01-27,Second Class,Customer_51,Consumer,India,Kolkata,East,Office Supplies,Storage,Storage Product,36199.98,2,0.1,1810.0
CA-2026-100810,2026-12-30,2027-01-03,First Class,Customer_229,Consumer,India,Jaipur,North,Office Supplies,Binders,Binders Product,4447.34,2,0.15,111.18
CA-2026-100811,2026-01-14,2026-01-19,Standard Class,Customer_256,Home Office,India,Jaipur,North,Technology,Laptops,Laptops Product,36374.26,4,0.1,1818.71
CA-2026-100812,2026-03-10,2026-03-14,First Class,Customer_249,Home Office,India,Ahmedabad,West,Technology,Accessories,Accessories Product,57684.45,2,0.2,0.0
CA-2026-100813,2026-04-14,2026-04-16,First Class,Customer_81,Home Office,India,Chandigarh,North,Technology,Phones,Phones Product,48643.5,4,0.15,1216.09
CA-2026-100814,2026-01-14,2026-01-15,First Class,Customer_268,Consumer,India,Lucknow,North,Furniture,Chairs,Chairs Product,8548.56,5,0.1,427.43
CA-2026-100815,2025-05-01,2025-05-04,First Class,Customer_216,Consumer,India,Pune,West,Furniture,Bookcases,Bookcases Product,20649.29,1,0.05,1548.7
CA-2026-100816,2025-11-09,2025-11-12,First Class,Customer_23,Corporate,India,Kolkata,East,Office Supplies,Art,Art Product,245.79,5,0.1,12.29
CA-2026-100817,2026-05-08,2026-05-13,Standard Class,Customer_68,Consumer,India,Pune,West,Technology,Accessories,Accessories Product,63030.08,4,0.15,1575.75
CA-2026-100818,2026-06-01,2026-06-05,Standard Class,Customer_210,Corporate,India,Ahmedabad,West,Technology,Accessories,Accessories Product,10513.88,3,0.0,1051.39
CA-2026-100819,2025-08-27,2025-08-31,Standard Class,Customer_46,Consumer,India,Hyderabad,South,Technology,Phones,Phones Product,67069.76,4,0.1,3353.49
CA-2026-100820,2026-12-26,2026-12-27,First Class,Customer_99,Home Office,India,Lucknow,North,Technology,Laptops,Laptops Product,21688.48,1,0.2,0.0
CA-2026-100821,2026-07-09,2026-07-14,First Class,Customer_62,Home Office,India,Delhi,North,Technology,Laptops,Laptops Product,13338.77,4,0.2,0.0
CA-2026-100822,2026-06-29,2026-07-01,First Class,Customer_274,Home Office,India,Delhi,North,Furniture,Tables,Tables Product,17245.54,5,0.15,431.14
CA-2026-100823,2025-11-25,2025-11-29,Second Class,Customer_93,Corporate,India,Lucknow,North,Office Supplies,Art,Art Product,60352.01,1,0.1,3017.6
CA-2026-100824,2025-01-25,2025-01-30,First Class,Customer_147,Consumer,India,Hyderabad,South,Furniture,Bookcases,Bookcases Product,6462.65,1,0.2,0.0
CA-2026-100825,2025-07-07,2025-07-10,Standard Class,Customer_167,Consumer,India,Mumbai,West,Office Supplies,Storage,Storage Product,66656.31,2,0.0,6665.63
CA-2026-100826,2025-01-28,2025-01-29,Second Class,Customer_193,Consumer,India,Pune,West,Furniture,Chairs,Chairs Product,22470.9,4,0.1,1123.55
CA-2026-100827,2025-02-23,2025-02-25,Second Class,Customer_59,Corporate,India,Kolkata,East,Technology,Laptops,Laptops Product,16630.73,5,0.2,0.0
CA-2026-100828,2025-03-04,2025-03-07,Standard Class,Customer_120,Consumer,India,Ahmedabad,West,Technology,Accessories,Accessories Product,4675.53,1,0.15,116.89
CA-2026-100829,2025-10-03,2025-10-08,Second Class,Customer_291,Corporate,India,Lucknow,North,Technology,Phones,Phones Product,17317.5,5,0.05,1298.81
CA-2026-100830,2026-04-02,2026-04-03,Standard Class,Customer_217,Home Office,India,Chandigarh,North,Office Supplies,Paper,Paper Product,26194.03,2,0.05,1964.55
CA-2026-100831,2026-04-08,2026-04-09,First Class,Customer_247,Corporate,India,Delhi,North,Furniture,Bookcases,Bookcases Product,45748.81,2,0.0,4574.88
CA-2026-100832,2026-09-05,2026-09-08,First Class,Customer_83,Home Office,India,Jaipur,North,Furniture,Tables,Tables Product,41002.63,5,0.1,2050.13
CA-2026-100833,2026-07-01,2026-07-06,Standard Class,Customer_285,Corporate,India,Mumbai,West,Furniture,Chairs,Chairs Product,27731.81,1,0.05,2079.89
CA-2026-100834,2026-03-19,2026-03-21,Standard Class,Customer_232,Corporate,India,Lucknow,North,Technology,Accessories,Accessories Product,61886.82,3,0.1,3094.34
CA-2026-100835,2025-09-09,2025-09-12,Standard Class,Customer_69,Home Office,India,Hyderabad,South,Office Supplies,Art,Art Product,67133.59,3,0.0,6713.36
CA-2026-100836,2025-01-03,2025-01-08,Standard Class,Customer_251,Corporate,India,Ahmedabad,West,Office Supplies,Binders,Binders Product,47122.18,4,0.2,0.0
CA-2026-100837,2026-07-06,2026-07-07,Second Class,Customer_193,Home Office,India,Mumbai,West,Technology,Phones,Phones Product,62490.8,4,0.0,6249.08
CA-2026-100838,2026-01-02,2026-01-06,Second Class,Customer_5,Consumer,India,Bangalore,South,Technology,Phones,Phones Product,8820.99,3,0.05,661.57
CA-2026-100839,2025-01-21,2025-01-24,First Class,Customer_253,Corporate,India,Hyderabad,South,Office Supplies,Binders,Binders Product,57158.03,3,0.05,4286.85
CA-2026-100840,2025-02-07,2025-02-10,Standard Class,Customer_203,Consumer,India,Ahmedabad,West,Technology,Laptops,Laptops Product,42461.28,1,0.05,3184.6
CA-2026-100841,2025-10-12,2025-10-17,Standard Class,Customer_90,Consumer,India,Chandigarh,North,Furniture,Tables,Tables Product,38669.78,5,0.2,0.0
CA-2026-100842,2026-08-26,2026-08-28,Standard Class,Customer_141,Consumer,India,Mumbai,West,Office Supplies,Storage,Storage Product,65356.08,2,0.2,0.0
CA-2026-100843,2026-11-26,2026-11-27,Second Class,Customer_27,Corporate,India,Chandigarh,North,Technology,Accessories,Accessories Product,47679.56,4,0.0,4767.96
CA-2026-100844,2026-03-19,2026-03-23,Standard Class,Customer_115,Consumer,India,Pune,West,Office Supplies,Art,Art Product,34740.67,5,0.0,3474.07
CA-2026-100845,2025-10-12,2025-10-16,First Class,Customer_293,Consumer,India,Chandigarh,North,Furniture,Bookcases,Bookcases Product,460.63,2,0.1,23.03
CA-2026-100846,2025-08-20,2025-08-24,Standard Class,Customer_50,Consumer,India,Mumbai,West,Office Supplies,Paper,Paper Product,11597.26,3,0.0,1159.73
CA-2026-100847,2026-05-07,2026-05-11,First Class,Customer_243,Consumer,India,Delhi,North,Technology,Laptops,Laptops Product,65460.75,3,0.05,4909.56
CA-2026-100848,2025-12-15,2025-12-16,Second Class,Customer_49,Home Office,India,Hyderabad,South,Technology,Phones,Phones Product,66053.98,5,0.2,0.0
CA-2026-100849,2026-04-03,2026-04-08,Standard Class,Customer_34,Consumer,India,Mumbai,West,Office Supplies,Binders,Binders Product,64178.34,4,0.1,3208.92
CA-2026-100850,2025-03-05,2025-03-09,First Class,Customer_151,Corporate,India,Delhi,North,Furniture,Furnishings,Furnishings Product,4698.74,1,0.2,0.0
CA-2026-100851,2026-02-16,2026-02-17,Second Class,Customer_197,Corporate,India,Lucknow,North,Furniture,Tables,Tables Product,60534.33,5,0.0,6053.43
CA-2026-100852,2026-03-15,2026-03-20,Standard Class,Customer_169,Home Office,India,Lucknow,North,Office Supplies,Storage,Storage Product,45599.41,1,0.15,1139.99
CA-2026-100853,2025-07-17,2025-07-18,First Class,Customer_261,Corporate,India,Mumbai,West,Office Supplies,Binders,Binders Product,41542.77,2,0.2,0.0
CA-2026-100854,2025-12-30,2026-01-03,First Class,Customer_31,Consumer,India,Ahmedabad,West,Technology,Laptops,Laptops Product,31179.24,2,0.05,2338.44
